Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Top 5 vs Other Sales,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Contribution Pct,East Decaf Sales,Expenses to Sales Ratio,Inventory,Major Market Profit,Margin,Marketing,Pct in Major Market,Profit,Sales,Total Expenses
503,1/3/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Top 5 Products,Decaf,30,50,30,80,44,0,0,0.27,623,0,56,14,0,29,100,27
971,1/3/2012,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Others,Regular,20,30,30,50,32,0,0,0.25,456,0,48,8,0,28,80,20
503,1/3/2012,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Others,Regular,50,90,60,140,84,0,0,0.276190476,651,0,126,27,0,68,210,58
541,1/3/2012,West,Small Market,Green Tea,Leaves,Tea,Oregon,Others,Regular,50,80,50,130,84,0,0,0.245,500,0,116,26,0,67,200,49
541,1/3/2012,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,70,110,40,180,63,0,0,0.573333333,435,0,87,57,0,1,150,86
503,1/3/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,80,120,60,200,67,0,0,0.40625,400,0,93,22,0,28,160,65
425,1/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Others,Regular,40,60,40,100,48,0,0,0.245454545,623,0,62,15,0,35,110,27
253,1/3/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Top 5 Products,Regular,50,60,20,110,54,0,0,0.441666667,312,0,66,20,0,13,120,53
206,1/3/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Top 5 Products,Decaf,60,80,60,140,69,0,0,0.28,965,0,81,21,0,39,150,42
509,1/3/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Others,Decaf,90,140,60,230,79,0,0,0.536842105,551,0,111,72,0,9,190,102
206,1/3/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Top 5 Products,Decaf,100,170,120,270,124,0,0,0.229032258,961,0,186,40,0,115,310,71
360,1/3/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Top 5 Products,Decaf,20,50,50,70,34,0,0,0.247058824,777,0,51,9,0,30,85,21
360,1/3/2012,West,Small Market,Darjeeling,Leaves,Tea,Washington,Others,Regular,40,80,50,120,67,0,0,0.238888889,400,0,113,20,0,70,180,43
253,1/3/2012,West,Small Market,Earl Grey,Leaves,Tea,Washington,Others,Regular,40,60,40,100,61,0,0,0.273333333,390,0,89,19,0,48,150,41
360,1/3/2012,West,Small Market,Green Tea,Leaves,Tea,Washington,Others,Regular,40,80,20,120,75,0,0,0.538888889,522,0,105,68,0,8,180,97
206,1/3/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,60,100,70,160,53,0,0,0.3,338,0,77,16,0,38,130,39
303,2/3/2012,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Others,Regular,100,150,120,250,99,0,0,0.160493827,766,105,144,27,1,105,243,39
720,2/3/2012,Central,Major Market,Colombian,Beans,Coffee,Colorado,Top 5 Products,Regular,80,110,80,190,83,0,0,0.205263158,613,68,107,27,1,68,190,39
719,2/3/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Others,Decaf,100,140,110,240,95,0,0,0.163793103,809,99,137,26,1,99,232,38
970,2/3/2012,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Others,Regular,30,50,30,80,44,0,0,0.26,618,30,56,14,1,30,100,26
970,2/3/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Top 5 Products,Regular,80,140,110,220,77,0,0,0.169312169,449,80,112,21,1,80,189,32
303,2/3/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Top 5 Products,Decaf,80,140,90,220,75,0,0,0.291005291,549,59,114,24,1,59,189,55
970,2/3/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Top 5 Products,Decaf,140,150,100,290,170,0,0,0.208823529,1073,99,170,47,1,99,340,71
970,2/3/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Top 5 Products,Decaf,40,70,10,110,54,0,0,0.604651163,427,-3,75,49,1,-3,129,78
303,2/3/2012,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Others,Decaf,50,70,40,120,60,0,0,0.335714286,329,33,80,19,1,33,140,47
719,2/3/2012,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Others,Regular,50,60,10,110,59,0,0,0.416666667,331,18,73,22,1,18,132,55
720,2/3/2012,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Others,Regular,50,60,30,110,62,0,0,0.294117647,958,34,74,19,1,34,136,40
312,2/3/2012,Central,Major Market,Colombian,Beans,Coffee,Illinois,Top 5 Products,Regular,150,220,140,370,148,0,0,0.257062147,844,115,206,48,1,115,354,91
847,2/3/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Others,Decaf,110,150,100,260,104,0,0,0.216535433,596,95,150,33,1,95,254,55
708,2/3/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Top 5 Products,Regular,270,370,260,640,234,0,0,0.201834862,1282,201,311,77,1,201,545,110
312,2/3/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Top 5 Products,Decaf,260,270,180,530,228,0,0,0.190371991,1436,142,229,63,1,142,457,87
815,2/3/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Top 5 Products,Decaf,80,130,110,210,99,0,0,0.160493827,766,105,144,27,1,105,243,39
773,2/3/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Top 5 Products,Decaf,70,90,60,160,83,0,0,0.205263158,613,68,107,27,1,68,190,39
847,2/3/2012,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Others,Decaf,80,120,100,200,95,0,0,0.163793103,809,99,137,26,1,99,232,38
309,2/3/2012,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Others,Regular,60,100,80,160,77,0,0,0.174603175,449,79,112,21,1,79,189,33
630,2/3/2012,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Others,Regular,60,100,50,160,75,0,0,0.291005291,549,59,114,24,1,59,189,55
712,2/3/2012,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Others,Regular,10,30,20,40,18,0,0,0.377777778,818,0,27,5,0,10,45,17
319,2/3/2012,Central,Small Market,Colombian,Beans,Coffee,Iowa,Top 5 Products,Regular,20,40,20,60,28,0,0,0.460317460,961,0,35,8,0,6,63,29
712,2/3/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Others,Decaf,20,30,20,50,23,0,0,0.351851852,620,0,31,7,0,12,54,19
319,2/3/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Top 5 Products,Regular,20,30,20,50,19,0,0,0.361702128,774,0,28,5,0,11,47,17
712,2/3/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Top 5 Products,Decaf,0,50,40,50,0,0,0,0.255813953,774,0,43,0,0,32,43,11
563,2/3/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Top 5 Products,Decaf,200,270,190,470,234,0,0,0.201834862,1282,0,311,77,0,201,545,110
563,2/3/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Top 5 Products,Decaf,80,140,110,220,104,0,0,0.216535433,596,0,150,33,0,95,254,55
563,2/3/2012,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Others,Regular,190,210,140,400,228,0,0,0.192560175,1436,0,229,63,0,141,457,88
515,2/3/2012,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Others,Regular,200,260,150,460,240,0,0,0.234082397,1391,0,294,91,0,169,534,125
314,2/3/2012,Central,Small Market,Colombian,Beans,Coffee,Missouri,Top 5 Products,Regular,90,110,50,200,86,0,0,0.336787565,484,0,107,32,0,42,193,65
816,2/3/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Others,Decaf,70,100,60,170,75,0,0,0.266666667,956,0,90,23,0,46,165,44
573,2/3/2012,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Others,Regular,20,40,0,60,33,0,0,0.608108108,193,0,41,12,0,-4,74,45
573,2/3/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Top 5 Products,Regular,50,90,70,140,50,0,0,0.203252033,814,0,73,14,0,48,123,25
573,2/3/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Top 5 Products,Decaf,40,80,60,120,42,0,0,0.223300971,771,0,61,11,0,38,103,23
636,2/3/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Top 5 Products,Decaf,30,60,10,90,43,0,0,0.663461538,256,0,61,39,0,-8,104,69
417,2/3/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Top 5 Products,Decaf,70,10,-20,80,84,0,0,0.490196078,625,0,18,26,0,-32,102,50
816,2/3/2012,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Others,Regular,30,40,10,70,35,0,0,0.463414634,191,0,47,11,0,9,82,38
314,2/3/2012,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Others,Regular,20,30,-10,50,30,0,0,0.661764706,165,0,38,11,0,-7,68,45
937,2/3/2012,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Others,Regular,60,80,50,140,60,0,0,0.335714286,329,33,80,19,1,33,140,47
513,2/3/2012,Central,Major Market,Colombian,Beans,Coffee,Ohio,Top 5 Products,Regular,50,80,50,130,52,0,0,0.296875,357,38,76,16,1,38,128,38
614,2/3/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Others,Decaf,50,80,20,130,54,0,0,0.604651163,427,-3,75,49,1,-3,129,78
614,2/3/2012,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Others,Regular,60,110,60,170,80,0,0,0.29,640,62,120,26,1,62,200,58
513,2/3/2012,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Others,Regular,70,110,70,180,86,0,0,0.237864078,490,71,120,26,1,71,206,49
614,2/3/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Top 5 Products,Decaf,60,90,40,150,59,0,0,0.416666667,331,18,73,22,1,18,132,55
234,2/3/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Top 5 Products,Regular,190,210,140,400,170,0,0,0.211764706,1073,98,170,47,1,98,340,72
330,2/3/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Top 5 Products,Decaf,10,30,30,40,22,0,0,0.303571429,452,17,34,6,1,17,56,17
740,2/3/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Top 5 Products,Decaf,20,50,50,70,32,0,0,0.25,817,28,48,8,1,28,80,20
262,2/3/2012,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Others,Regular,50,70,30,120,53,0,0,0.449152542,306,0,65,20,0,12,118,53
920,2/3/2012,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Top 5 Products,Regular,90,140,40,230,92,0,0,0.513636364,541,0,128,83,0,15,220,113
414,2/3/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Others,Decaf,80,100,60,180,77,0,0,0.294444444,423,0,103,25,0,50,180,53
920,2/3/2012,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Others,Regular,40,80,50,120,56,0,0,0.291970803,382,0,81,17,0,41,137,40
414,2/3/2012,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Others,Regular,50,80,10,130,65,0,0,0.561290323,513,0,90,58,0,3,155,87
715,2/3/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Top 5 Products,Decaf,50,70,50,120,48,0,0,0.245454545,617,0,62,15,0,35,110,27
414,2/3/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Top 5 Products,Regular,80,100,60,180,70,0,0,0.272727273,957,0,84,21,0,42,154,42
715,2/3/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Top 5 Products,Decaf,50,100,80,150,65,0,0,0.247126437,372,0,109,20,0,66,174,43
262,2/3/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Top 5 Products,Decaf,40,60,50,100,47,0,0,0.217391304,772,0,68,13,0,43,115,25
475,2/3/2012,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Others,Regular,50,80,60,130,50,0,0,0.203252033,814,0,73,14,0,48,123,25
475,2/3/2012,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Others,Regular,20,50,40,70,27,0,0,0.272727273,772,0,39,7,0,21,66,18
203,2/3/2012,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Top 5 Products,Decaf,50,70,40,120,55,1,130,0.353846154,305,0,75,18,0,29,130,46
860,2/3/2012,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Top 5 Products,Regular,60,90,20,150,65,0,0,0.561290323,513,0,90,58,0,3,155,87
959,2/3/2012,East,Small Market,Colombian,Beans,Coffee,Connecticut,Top 5 Products,Regular,120,180,130,300,130,0,0,0.227692308,945,0,195,42,0,121,325,74
475,2/3/2012,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Top 5 Products,Decaf,60,90,50,150,86,1,193,0.341968912,484,0,107,32,0,41,193,66
860,2/3/2012,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Others,Decaf,50,70,50,120,75,1,165,0.266666667,956,0,90,23,0,46,165,44
786,2/3/2012,East,Major Market,Darjeeling,Leaves,Tea,Florida,Others,Regular,30,50,40,80,32,0,0,0.25,817,28,48,8,1,28,80,20
727,2/3/2012,East,Major Market,Green Tea,Leaves,Tea,Florida,Others,Regular,40,80,60,120,47,0,0,0.208695652,772,44,68,13,1,44,115,24
407,2/3/2012,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Top 5 Products,Decaf,70,100,60,170,77,1,180,0.288888889,423,51,103,25,1,51,180,52
305,2/3/2012,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Top 5 Products,Regular,80,130,40,210,92,0,0,0.509090909,541,16,128,83,1,16,220,112
305,2/3/2012,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Others,Decaf,80,110,70,190,86,1,206,0.237864078,490,71,120,26,1,71,206,49
754,2/3/2012,East,Major Market,Colombian,Beans,Coffee,Florida,Top 5 Products,Regular,70,120,80,190,80,0,0,0.285,640,63,120,26,1,63,200,57
754,2/3/2012,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Top 5 Products,Decaf,30,50,30,80,48,1,110,0.254545455,617,34,62,15,1,34,110,28
727,2/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Top 5 Products,Decaf,40,50,20,90,53,1,118,0.449152542,306,12,65,20,1,12,118,53
850,2/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Others,Decaf,50,70,50,120,70,1,154,0.272727273,957,42,84,21,1,42,154,42
978,2/3/2012,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Others,Regular,30,50,40,80,32,0,0,0.25,817,28,48,8,1,28,80,20
978,2/3/2012,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Others,Regular,20,40,30,60,22,0,0,0.303571429,452,17,34,6,1,17,56,17
508,2/3/2012,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Others,Regular,160,170,110,330,170,0,0,0.208823529,1073,99,170,47,1,99,340,71
508,2/3/2012,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Top 5 Products,Regular,50,70,10,120,54,0,0,0.609375,451,-4,74,49,1,-4,128,78
774,2/3/2012,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Top 5 Products,Regular,70,370,330,440,75,0,0,0.117021277,235,340,395,24,1,340,470,55
781,2/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Top 5 Products,Decaf,40,60,30,100,59,1,132,0.416666667,331,18,73,22,1,18,132,55
603,2/3/2012,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Others,Regular,10,30,20,40,18,0,0,0.355555556,818,0,27,5,0,11,45,16
603,2/3/2012,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Others,Regular,0,40,30,40,0,0,0,0.255813953,774,0,43,0,0,32,43,11
603,2/3/2012,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Others,Regular,20,40,0,60,30,0,0,0.647058824,165,0,38,11,0,-6,68,44
603,2/3/2012,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Top 5 Products,Regular,40,60,10,100,43,0,0,0.653846154,256,0,61,39,0,-7,104,68
603,2/3/2012,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Others,Regular,30,60,40,90,41,0,0,0.346534653,236,0,60,13,0,25,101,35
603,2/3/2012,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Top 5 Products,Regular,40,60,30,100,45,0,0,0.403508772,366,0,69,14,0,23,114,46
603,2/3/2012,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Top 5 Products,Decaf,20,30,0,50,33,1,74,0.608108108,193,0,41,12,0,-4,74,45
631,2/3/2012,East,Major Market,Darjeeling,Leaves,Tea,New York,Others,Regular,100,150,120,250,95,0,0,0.159482759,809,100,137,26,1,100,232,37
518,2/3/2012,East,Major Market,Earl Grey,Leaves,Tea,New York,Others,Regular,100,160,130,260,99,0,0,0.160493827,766,105,144,27,1,105,243,39
845,2/3/2012,East,Major Market,Green Tea,Leaves,Tea,New York,Others,Regular,80,120,90,200,77,0,0,0.174603175,449,79,112,21,1,79,189,33
585,2/3/2012,East,Major Market,Regular Espresso,Beans,Espresso,New York,Others,Regular,210,350,280,560,228,0,0,0.151724138,1402,264,352,63,1,264,580,88
585,2/3/2012,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Top 5 Products,Regular,110,-60,-190,50,121,0,0,2.344262295,901,-203,-60,110,1,-203,61,143
917,2/3/2012,East,Major Market,Colombian,Beans,Coffee,New York,Top 5 Products,Regular,240,370,250,610,258,0,0,0.220155039,2067,245,387,90,1,245,645,142
518,2/3/2012,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Top 5 Products,Decaf,180,200,110,380,240,1,495,0.250505051,1454,131,255,91,1,131,495,124
607,2/3/2012,East,Major Market,Mint,Leaves,Herbal Tea,New York,Others,Decaf,160,-20,-80,140,213,1,180,0.483333333,1214,-120,-33,66,1,-120,180,87
504,2/3/2012,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Top 5 Products,Regular,50,90,70,140,65,0,0,0.252873563,372,0,109,20,0,65,174,44
985,2/3/2012,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Top 5 Products,Decaf,40,70,50,110,56,0,0,0.291970803,382,0,81,17,0,41,137,40
337,2/3/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Top 5 Products,Decaf,40,60,40,100,49,0,0,0.25,617,0,63,16,0,35,112,28
225,2/3/2012,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Top 5 Products,Decaf,80,100,40,180,86,0,0,0.336787565,484,0,107,32,0,42,193,65
318,2/3/2012,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Others,Regular,50,80,10,130,65,0,0,0.567741935,342,0,90,58,0,2,155,88
337,2/3/2012,South,Small Market,Colombian,Beans,Coffee,Louisiana,Top 5 Products,Regular,40,70,60,110,38,0,0,0.234042553,772,0,56,10,0,34,94,22
504,2/3/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Others,Decaf,50,90,70,140,47,0,0,0.208695652,772,0,68,13,0,44,115,24
505,2/3/2012,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Top 5 Products,Regular,30,50,0,80,43,0,0,0.653846154,256,0,61,39,0,-7,104,68
505,2/3/2012,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Top 5 Products,Decaf,30,40,10,70,35,0,0,0.475609756,191,0,47,11,0,8,82,39
505,2/3/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Top 5 Products,Decaf,10,30,20,40,18,0,0,0.377777778,818,0,27,5,0,10,45,17
505,2/3/2012,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Top 5 Products,Decaf,20,40,20,60,28,0,0,0.476190476,961,0,35,8,0,5,63,30
505,2/3/2012,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Others,Regular,20,30,0,50,30,0,0,0.661764706,104,0,38,11,0,-7,68,45
505,2/3/2012,South,Small Market,Colombian,Beans,Coffee,New Mexico,Top 5 Products,Regular,50,90,50,140,45,0,0,0.394736842,366,0,69,14,0,24,114,45
505,2/3/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Others,Decaf,100,20,-20,120,84,0,0,0.480392157,625,0,18,26,0,-31,102,49
405,2/3/2012,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Others,Regular,70,100,70,170,86,0,0,0.242718447,300,0,120,26,0,70,206,50
918,2/3/2012,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Top 5 Products,Regular,10,30,30,40,22,0,0,0.303571429,452,0,34,6,0,17,56,17
405,2/3/2012,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Top 5 Products,Decaf,60,110,70,170,80,0,0,0.285,640,0,120,26,0,63,200,57
918,2/3/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Top 5 Products,Decaf,50,60,20,110,53,0,0,0.457627119,306,0,65,20,0,11,118,54
405,2/3/2012,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Top 5 Products,Decaf,80,130,40,210,92,0,0,0.513636364,541,0,128,83,0,15,220,113
918,2/3/2012,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Top 5 Products,Regular,50,70,50,120,44,0,0,0.27,618,0,56,14,0,29,100,27
405,2/3/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Others,Decaf,40,60,50,100,32,0,0,0.2375,817,0,48,8,0,29,80,19
512,2/3/2012,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Others,Regular,60,100,60,160,75,0,0,0.296296296,378,58,114,24,1,58,189,56
903,2/3/2012,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Top 5 Products,Regular,80,120,100,200,99,0,0,0.156378601,766,106,144,27,1,106,243,38
956,2/3/2012,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Top 5 Products,Decaf,60,100,90,160,77,0,0,0.169312169,449,80,112,21,1,80,189,32
214,2/3/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,50,80,50,130,60,0,0,0.335714286,329,33,80,19,1,33,140,47
432,2/3/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Top 5 Products,Decaf,40,80,50,120,52,0,0,0.296875,357,38,76,16,1,38,128,38
972,2/3/2012,South,Major Market,Colombian,Beans,Coffee,Texas,Top 5 Products,Regular,260,320,240,580,213,0,0,0.189247312,942,164,252,66,1,164,465,88
432,2/3/2012,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Others,Decaf,100,130,100,230,83,0,0,0.205263158,613,68,107,27,1,68,190,39
435,2/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Others,Regular,40,50,30,90,42,0,0,0.223300971,771,0,61,11,0,38,103,23
801,2/3/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Top 5 Products,Regular,40,60,40,100,49,0,0,0.25,617,0,63,16,0,35,112,28
435,2/3/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Top 5 Products,Decaf,40,70,50,110,50,0,0,0.203252033,814,0,73,14,0,48,123,25
435,2/3/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Top 5 Products,Decaf,30,50,30,80,41,0,0,0.356435644,236,0,60,13,0,24,101,36
435,2/3/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Top 5 Products,Decaf,30,70,40,100,45,0,0,0.394736842,366,0,69,14,0,24,114,45
435,2/3/2012,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Others,Decaf,70,10,-30,80,84,0,0,0.480392157,625,0,18,26,0,-31,102,49
435,2/3/2012,West,Small Market,Darjeeling,Leaves,Tea,Utah,Others,Regular,20,50,10,70,43,0,0,0.653846154,256,0,61,39,0,-7,104,68
435,2/3/2012,West,Small Market,Earl Grey,Leaves,Tea,Utah,Others,Regular,20,30,10,50,35,0,0,0.463414634,191,0,47,11,0,9,82,38
435,2/3/2012,West,Small Market,Green Tea,Leaves,Tea,Utah,Others,Regular,10,30,10,40,30,0,0,0.647058824,165,0,38,11,0,-6,68,44
435,2/3/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,90,110,70,200,75,0,0,0.266666667,956,0,90,23,0,46,165,44
435,2/3/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,60,100,70,160,55,0,0,0.346153846,305,0,75,18,0,30,130,45
435,2/3/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Others,Decaf,100,140,80,240,86,0,0,0.341968912,484,0,107,32,0,41,193,66
831,2/3/2012,West,Major Market,Caffe Latte,Beans,Espresso,California,Others,Regular,210,220,150,430,228,0,0,0.190371991,1436,142,229,63,1,142,457,87
916,2/3/2012,West,Major Market,Caffe Mocha,Beans,Espresso,California,Top 5 Products,Regular,110,160,30,270,121,0,0,0.493103448,712,26,169,110,1,26,290,143
951,2/3/2012,West,Major Market,Decaf Espresso,Beans,Espresso,California,Top 5 Products,Decaf,220,300,200,520,234,0,0,0.2,1282,202,311,77,1,202,545,109
949,2/3/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Top 5 Products,Decaf,80,120,100,200,95,0,0,0.159482759,809,100,137,26,1,100,232,37
